what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020012695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020015714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020019092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020021249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020022463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020027032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020028478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020032562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020033685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020036385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020037621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020040352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020041343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020046089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020047782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020050063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020051662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020053617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020055082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020077677
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020079885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020080833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020083061
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350020083972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020084009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020095689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020099201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020108805
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020110615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020114755
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020115886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020117024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020119074
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350020119495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020120400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020130857
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020132925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020134818
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020135775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020136903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020138647
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350020139086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020139775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020159277
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020222013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020251320
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350020253234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020280190
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020281115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020291874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020292848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020298688
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020299853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020300828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020304326
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350020305415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020305446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020311228
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350020313845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020316106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020331386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020344925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350020359445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020365940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020369871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020375075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020383905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020391675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020399406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020404511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020405724
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020407242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020408324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020410290
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350020411163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020411179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020430424
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020435736
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020440160
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020441407
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020443555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020447888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020449822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020455970
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020459554
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020459569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020459604
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020462673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020465103
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020465856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020466405
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020469647
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020470739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020483449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020492793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350020560596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350020561233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350020561548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1350020567432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350020568874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020569427
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020570815
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020573485
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020574212
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020575478
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020576244
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020576816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020617168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020625249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020626179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020628154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350020631650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020636677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020640558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020651060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020662667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020666690
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020667601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020668603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020670453
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350020671935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020671949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020674775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020682655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020713771
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350020720151
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020721534
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350020740779
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020740779
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020743135
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020744213
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020745508
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020745763
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020745784
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020748478
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020748720
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020748742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020766401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020770199
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020781659
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020788816
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020789723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020795842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020797545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020807710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020814220
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020818804
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020820210
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020820210
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020823012
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020824385
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020826092
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020827005
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020827005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350020834566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020835452
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020836033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020837005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020839134
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350020840243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020840257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020844399
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020847202
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020849908
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020849908
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020850733
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350020851691
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020853040
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350020855734
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020855735
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020856680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020894793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020895697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020898065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020916139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020956772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350020965105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020967107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020969537
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350020972410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020973602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020975837
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350020976620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020980280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020983616
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350020985363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350020998143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021022316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350021053356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021054386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021056791
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350021058266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021059473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021061384
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350021062241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021063046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021076909
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350021079210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350021089451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021090402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021092522
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350021094224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021095827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021098124
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350021098547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021098993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021104622
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350021106920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350021107215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350021107599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350021109310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350021109889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350021110509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350021117851
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350021120605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021121880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021124250
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350021124603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021125277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350021127612
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350021142199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350021155882
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350021158945
