what,kind,bundleId,bundleVersion,description,time
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350012416330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012417369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012440089
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350012450395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350012452647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012453197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012519500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012555936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012647673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012666225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012765654
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350012771635
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350012777322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350012782060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012783221
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350012784602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012784685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012786165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012988341
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350012992646
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350012992710
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350012992710
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350012993828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350012999679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013063429
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350013072898
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350013078756
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350013094695
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350013099546
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350013102992
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350013110455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013126434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013211866
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350013214515
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350013214957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350013219558
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350013221502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013224111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013227422
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350013230886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013230898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013294462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013298945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013309543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013310644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013349301
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350013352298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350013357867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350013364048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013364746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013431943
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350013433241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013434288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013436523
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350013437733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013437745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013473845
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350013475181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350013479299
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350013480301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013481343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013483639
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350013484529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350013484573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350014509451
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350014510986
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350014525891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350014980438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350015174373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350015184575
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350015696453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350015696590
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350015703727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350015709244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350015790528
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350015798827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350015798926
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350015800432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350015809988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350015811310
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350015838967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350015843487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350015848387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350015881496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350015885430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350015936634
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350015937313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350015965967
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350015969906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350015977063
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350015983981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350015985200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350015988123
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350015989622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350015990217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016020583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016028849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016058081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016062995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016082707
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350016090165
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350016091338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350016098187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350016101150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016107821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016125728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350016131600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016132103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016385104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350016390485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016462253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016511212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016517242
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350016519321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016519395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016522323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016533279
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350016536329
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350016580250
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350016592959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350016643630
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350016644425
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350016652164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350016663094
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350016663920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350016668577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350016698267
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350016703812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016704762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016707125
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350016709020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016709038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016769440
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350016771752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350016782061
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350016783717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350016789436
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350016790975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016792465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016794718
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350016795300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016796539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016837120
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350016840356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350016878872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350016898397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016900119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016920135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350016923231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350016925046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350016925432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350016926325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350016926676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350016927052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350016927450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350016927931
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1350016943779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350016953029
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350016958034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016959165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016961600
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350016962747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016962760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016969149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350016997839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017015221
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017027137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350017067808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350017070182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350017094968
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350017099723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017101388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017103939
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350017105828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017105856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017119214
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017141455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350017152210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350017155903
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350017159812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017160809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017163176
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350017164095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017164355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017202320
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017204421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350017219039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017220151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017227964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350017237270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350017260506
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350017263024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017263911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017266391
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350017267818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017267840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017295971
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017301584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350017302735
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1350017306688
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350017325851
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017327255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350017335736
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350017336336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017339289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017341471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017346622
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017349016
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017349037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017349069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350017350230
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350017372076
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017373410
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350017373410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017374039
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350017376385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017376475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017385535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017416077
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017417412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350017452344
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350017455129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017456041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017458616
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350017459736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017459749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350017482613
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017484110
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350017487075
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350017488725
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350017490446
