what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350612820754
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350612822775
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350612823685
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350612825334
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350612826181
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350612830001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350612851392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350612903680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350612908101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350612998853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350613002708
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350613004164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613005236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613007128
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350613007833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613007957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613039093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613042134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613043314
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613045128
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350613087608
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613088864
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613089720
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350613090933
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350613092140
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613092797
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350613093301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613094750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613095760
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613097516
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350613108759
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613110147
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350613111212
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350613112966
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613113450
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1350613130696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350613155447
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613158357
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350613159957
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350613160854
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613161374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350613163226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350613166495
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350613167106
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613169393
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1350613175264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350613183347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350613207967
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350613209406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613210804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613213283
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350613213309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613226234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613228066
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350613228707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613229548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613289188
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613303656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350613319997
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350613322031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613323341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613325179
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350613325829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613325847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613347137
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613353977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613392302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613484581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613485824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613529649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350613647290
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350613649375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613650848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613653572
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350613654303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613654334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613666665
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613667965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350613782327
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350613783581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613784761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613786939
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350613787619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613788620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613799793
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613802866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350613844048
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350613845491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613846670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613848347
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350613849018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613849107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613888696
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613894787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613900160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613925893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350613955754
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350613957269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613958279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613961403
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350613962015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613962711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350613983684
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350613984026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350614007348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350614008747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350614016550
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350614017593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614018726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614020688
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350614021326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614021426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614034602
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614040209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350614048886
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350614049834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614050994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614052521
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350614053110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614053135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614070862
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614072720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350614088988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350614093938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350614101769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350614141776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614142750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1350614142778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350614143416
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350614157910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614160660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350614164100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350614213657
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1350614220541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350614257119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350614262616
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1350614268576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350614303483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350614309598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350614315040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1350614317780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.forwardHistory",1350614318139
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1350614326473
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1350614327276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350614347352
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350614348695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614349723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614351568
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350614352376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614352441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614359748
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614361872
executed,command,,,"AUTOGEN:::org.eclipse.wst.jsdt.debug.ui.togglebreakpoint/org.eclipse.wst.jsdt.debug.ui.RulerToggleBreakpoint",1350614362135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350614388300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350614395355
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350614395604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614397102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614398937
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350614399454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614399589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614402686
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614404136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350614407880
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350614409485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614410657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614412613
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350614413032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614413475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614426519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614430981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614474316
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614548291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350614561447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614578761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614583557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614623754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614643974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614654935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614658708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614697132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614714927
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1350614728794
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1350614729282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614734179
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1350614761281
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1350614762221
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1350614800097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614804866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1350614804968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614809254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614925339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1350614925425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614937837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350614963761
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614966046
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350614967423
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614968687
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1350614968687
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614970670
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614970670
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350614971468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350614975243
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350614977343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350614978097
