what,kind,bundleId,bundleVersion,description,time
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350569522087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569523171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569653650
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350569655047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569656566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569661358
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350569691190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569691705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1350569691744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569695595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569699341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1350569699388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569704200
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350569706122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350569716442
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350569720534
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350569722094
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350569729000
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350569729035
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350569730123
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350569740314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569750175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569790447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569799588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569882432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350569884729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350569885753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569918093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569920905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350569975392
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350569977132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569978485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569980559
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350569980851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569981255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350569998451
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570003226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570003874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1350570003900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570008791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350570016632
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350570018482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570019828
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350570022574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570023788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570025745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570078816
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570086327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570123171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1350570123210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570129385
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1350570144125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350570145008
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350570146135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570146881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570149867
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350570150147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570151302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570177397
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350570190763
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570193843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350570201946
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350570205646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570206743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570209797
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350570210104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570214217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570233223
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570239975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350570241294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570242551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570244289
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350570245252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570246650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570248811
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350570249156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570250128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570271978
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570274833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570306150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570353020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570412677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570413665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570413781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570416397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570423796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570425265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570446892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570466593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570469183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570485345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570533565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570580863
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570603815
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570604065
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570604096
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570604131
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570604167
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570604201
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570604238
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570604269
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570604302
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570604336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570630322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570632232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350570632595
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350570634002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570635139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570638744
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350570639008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570641712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570666989
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570670908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350570672299
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350570673379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570674427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570676870
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350570677171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570679636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570771433
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570774032
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350570777942
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1350570784500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570787162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570803978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570809580
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570813730
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570813745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570813770
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350570817158
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570822810
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570822836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350570825298
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570826546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350570827326
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350570844849
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570847311
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570847335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570851249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350570853520
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570854486
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570855946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350570859122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350570860014
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570861189
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570862109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350570864308
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1350570905331
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350570923651
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570925020
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570939570
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570946589
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350570948493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350571009887
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350571012172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571022924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571026062
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350571026280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571027989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571330189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571340541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571351635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571352928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571365682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571373567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571375446
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350571375670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571376017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571404933
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350571440298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571441611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571475321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571486508
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350571491324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571491414
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350571495573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350571501689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571502684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350571512506
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350571513564
