what,kind,bundleId,bundleVersion,description,time
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1350526513972
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350526518266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526518700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1350526518741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526521640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526567818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526659040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526668888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526672708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350526682564
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350526688264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526690835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526692731
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350526694415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526695000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526700656
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350526704815
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors.lineNumberToggle",1350526707454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526717083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526721431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350526722440
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350526725054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526726782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526729409
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350526730206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526731434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526904458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350526979747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350527243069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350527254394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350527260662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350527261780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350527310924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350527313876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350527319647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350527321155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350528923510
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350528940819
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350528948044
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350528949798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350528962144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350529112530
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350529114949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350529122196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350529126734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350529128398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350529397356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1350529397408
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350529398099
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350529398149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350529519892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350529522159
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350529523261
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350529523990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350529526657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531147537
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350531155566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531235020
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350531260321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531260472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531268929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531423230
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350531427354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531434065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531488445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531490778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531588046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531589355
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350531592214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531592307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350531593852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350533626402
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350533630988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350533645131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350533657870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350533803792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350533808329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350533815137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350533926283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350533928990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350533932270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350533968985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534114211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534144797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534147312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534180149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534184537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350534215924
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350534220102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534221882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534224854
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350534229286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534229300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534257811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534276753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534288941
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350534289603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350534312508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534314033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534328312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350534339258
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350534341781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534344233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534346942
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350534347779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534347793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534356291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534369035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534369835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350534393379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350535135758
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350535165525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350535166948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535167988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535168974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535169977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535170002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535170048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535170134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535170166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535170188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350535170212
